text_id,entity_text,entity_label,start_char,end_char,pipeline
64,The Middle East,LOC,186,201,ruler_before
64,North Africa,GPE,206,218,ruler_before
64,1.2 million,CARDINAL,230,241,ruler_before
64,Libya,GPE,290,295,ruler_before
64,Levant,GPE,319,325,ruler_before
64,UNHCR,ORG,327,332,ruler_before
64,Jordan,GPE,410,416,ruler_before
64,Lebanon,GPE,418,425,ruler_before
64,Turkey,GPE,431,437,ruler_before
65,Morocco,GPE,0,7,ruler_before
65,Noor-Ouarzazate,ORG,10,25,ruler_before
65,one,CARDINAL,60,63,ruler_before
65,580 megawatts,QUANTITY,90,103,ruler_before
65,up to 7 hours,TIME,166,179,ruler_before
65,$2.5 billion,MONEY,198,210,ruler_before
65,Morocco,GPE,228,235,ruler_before
65,CO2,PRODUCT,238,241,ruler_before
65,"760,000 tonnes",QUANTITY,255,269,ruler_before
65,annually,DATE,270,278,ruler_before
65,Morocco,GPE,280,287,ruler_before
65,52%,PERCENT,302,305,ruler_before
65,2030,DATE,335,339,ruler_before
65,Sahara,LOC,372,378,ruler_before
65,Europe,LOC,416,422,ruler_before
66,Sahara,LOC,28,34,ruler_before
66,Sahel Initiative,PERSON,39,55,ruler_before
66,2007,DATE,69,73,ruler_before
66,100 million,CARDINAL,91,102,ruler_before
66,"8,000 kilometers",QUANTITY,136,152,ruler_before
66,Senegal,GPE,158,165,ruler_before
66,Djibouti,GPE,169,177,ruler_before
66,2024,DATE,185,189,ruler_before
66,approximately 18 million,QUANTITY,191,215,ruler_before
66,UNEP,ORG,245,249,ruler_before
66,20,CARDINAL,278,280,ruler_before
66,African,NORP,281,288,ruler_before
66,$19 billion,MONEY,326,337,ruler_before
66,the One Planet Summit,ORG,360,381,ruler_before
66,January 2021,DATE,385,397,ruler_before
67,Denmark,GPE,0,7,ruler_before
67,Kalundborg Symbiosis,ORG,10,30,ruler_before
67,1972,DATE,48,52,ruler_before
67,Nine,CARDINAL,115,119,ruler_before
67,"5,000",CARDINAL,201,206,ruler_before
67,"635,000 tonnes",QUANTITY,337,351,ruler_before
67,$28 million,MONEY,395,406,ruler_before
67,annually,DATE,407,415,ruler_before
68,Medina al-Munawwarah,GPE,12,32,ruler_before
68,2023,DATE,73,77,ruler_before
68,3-degree,QUANTITY,156,164,ruler_before
68,2027,DATE,249,253,ruler_before
68,Saudi Arabia's,GPE,281,295,ruler_before
68,$2 billion,MONEY,355,365,ruler_before
69,Egypt,GPE,0,5,ruler_before
69,National Adaptation Plan,ORG,8,32,ruler_before
69,the Nile Delta,LOC,45,59,ruler_before
69,50%,PERCENT,67,70,ruler_before
69,$3.5 billion,MONEY,173,185,ruler_before
69,the Agricultural Research Centre,ORG,298,330,ruler_before
69,Delta,ORG,336,341,ruler_before
69,60%,PERCENT,351,354,ruler_before
69,Egypt,GPE,358,363,ruler_before
69,40%,PERCENT,375,378,ruler_before
69,40 million,CARDINAL,403,413,ruler_before
70,Middle Eastern,NORP,29,43,ruler_before
70,3 to 8 degrees Celsius,QUANTITY,83,105,ruler_before
70,Amman,GPE,131,136,ruler_before
70,Riyadh,GPE,138,144,ruler_before
70,Baghdad,GPE,150,157,ruler_before
71,UNEP,ORG,0,4,ruler_before
71,Emissions Gap Report,ORG,7,27,ruler_before
71,2023,DATE,28,32,ruler_before
71,2.5,CARDINAL,88,91,ruler_before
71,2.9 degrees,QUANTITY,95,106,ruler_before
71,2100,DATE,129,133,ruler_before
71,NDCs,POLICY,192,196,ruler_before
71,2.0 degrees,QUANTITY,218,229,ruler_before
71,Paris Agreement,POLICY,247,262,ruler_before
71,42%,PERCENT,293,296,ruler_before
71,2030,DATE,330,334,ruler_before
71,57%,PERCENT,341,344,ruler_before
71,2035,DATE,358,362,ruler_before
71,2019,DATE,375,379,ruler_before
72,Jordan,GPE,85,91,ruler_before
72,Israel,GPE,93,99,ruler_before
72,the Palestinian Authority,ORG,105,130,ruler_before
72,300 million cubic meters,QUANTITY,148,172,ruler_before
72,Dead Sea,LOC,221,229,ruler_before
72,$10 billion,MONEY,242,253,ruler_before
72,800 megawatts,QUANTITY,306,319,ruler_before
72,400-meter,QUANTITY,330,339,ruler_before
72,the Red Sea,LOC,369,380,ruler_before
72,2024,DATE,401,405,ruler_before
72,World Bank,ORG,442,452,ruler_before
73,The Lancet Planetary Health,ORG,28,55,ruler_before
73,35 degrees,QUANTITY,98,108,ruler_before
73,12%,PERCENT,160,163,ruler_before
73,the Middle East,LOC,177,192,ruler_before
73,South Asia,LOC,197,207,ruler_before
73,$2.4 trillion,MONEY,268,281,ruler_before
73,annually,DATE,282,290,ruler_before
73,2030,DATE,294,298,ruler_before
73,Jordan,PERSON,300,306,ruler_before
73,40%,PERCENT,381,384,ruler_before
73,months,DATE,428,434,ruler_before
74,Antarctic,ORG,4,13,ruler_before
74,26.0 million square kilometers,QUANTITY,55,85,ruler_before
74,"September 21, 2023",DATE,89,107,ruler_before
74,12th,ORDINAL,124,128,ruler_before
74,1979,DATE,160,164,ruler_before
74,the Montreal Protocol,ORG,172,193,ruler_before
74,approximately 2066,DATE,269,287,ruler_before
74,Antarctica,LOC,293,303,ruler_before
74,NOAA,ORG,321,325,ruler_before
74,NASA,ORG,330,334,ruler_before
75,Mediterranean,LOC,77,90,ruler_before
75,5-15%,PERCENT,101,106,ruler_before
75,2050,DATE,110,114,ruler_before
75,Jordan,GPE,162,168,ruler_before
75,Al Tafila,PERSON,171,180,ruler_before
75,38,CARDINAL,202,204,ruler_before
75,117 megawatts,QUANTITY,217,230,ruler_before
75,"approximately 80,000",CARDINAL,365,385,ruler_before
75,Jordanian,NORP,386,395,ruler_before
75,annually,DATE,407,415,ruler_before
76,The Intergovernmental Panel on Climate Change Special Report,ORG,0,60,ruler_before
76,90%,PERCENT,130,133,ruler_before
76,1970,DATE,197,201,ruler_before
76,Marine,ORG,203,209,ruler_before
76,1982,DATE,252,256,ruler_before
76,20 to 50,CARDINAL,285,293,ruler_before
76,2 degrees,THRESHOLD,320,329,ruler_before
77,October 2023,DATE,3,15,ruler_before
77,the African Group of Negotiators,ORG,17,49,ruler_before
77,$1.3 trillion,MONEY,61,74,ruler_before
77,annual,DATE,78,84,ruler_before
77,2030,DATE,104,108,ruler_before
77,approximately $100 billion,MONEY,140,166,ruler_before
77,Africa,LOC,242,248,ruler_before
77,only 3.8%,PERCENT,258,267,ruler_before
77,$50 billion,MONEY,318,329,ruler_before
77,100,MONEY,362,365,ruler_before
77,2030,DATE,381,385,ruler_before
78,Jordan,GPE,0,6,ruler_before
78,Azraq,ORG,9,14,ruler_before
78,"approximately 43,000",CARDINAL,37,57,ruler_before
78,Syrian,NORP,58,64,ruler_before
78,first,ORDINAL,94,99,ruler_before
78,2017,DATE,159,163,ruler_before
78,12.9-megawatt,QUANTITY,171,184,ruler_before
78,UNHCR,ORG,216,221,ruler_before
78,IKEA Foundation,ORG,226,241,ruler_before
78,$5.5 million,MONEY,270,282,ruler_before
78,annually,DATE,283,291,ruler_before
78,14 hours,TIME,321,329,ruler_before
78,only 8 hours,TIME,425,437,ruler_before
123,The United Nations Environment Programme,ORG,0,40,ruler_before
123,2023,DATE,54,58,ruler_before
123,Global Methane Assessment,WORK_OF_ART,59,84,ruler_before
123,45%,PERCENT,150,153,ruler_before
123,2030,DATE,157,161,ruler_before
123,three,CARDINAL,300,305,ruler_before
123,UNEP,ORG,323,327,ruler_before
123,0.3 degrees,QUANTITY,380,391,ruler_before
123,mid-century,DATE,406,417,ruler_before
124,The International Maritime Organization,ORG,0,39,ruler_before
124,July 2023,DATE,85,94,ruler_before
124,net-zero,THRESHOLD,145,153,ruler_before
124,2050,DATE,177,181,ruler_before
124,50%,PERCENT,209,212,ruler_before
124,approximately 3%,PERCENT,246,262,ruler_before
124,20%,PERCENT,336,339,ruler_before
124,2030,DATE,362,366,ruler_before
124,70%,PERCENT,371,374,ruler_before
124,2040,DATE,378,382,ruler_before
124,2008,DATE,395,399,ruler_before
125,Nature Food,ORG,11,22,ruler_before
125,approximately 34%,PERCENT,76,93,ruler_before
125,14.5%,PERCENT,187,192,ruler_before
125,up to 70%,PERCENT,404,413,ruler_before
126,The World Resources Institute,ORG,0,29,ruler_before
126,22.8 million,CARDINAL,75,87,ruler_before
126,2023,DATE,100,104,ruler_before
126,every 5 seconds,TIME,154,169,ruler_before
126,3.7 million,CARDINAL,214,225,ruler_before
126,Brazil,GPE,241,247,ruler_before
126,the Democratic Republic of Congo,GPE,249,281,ruler_before
126,Bolivia,GPE,287,294,ruler_before
127,Jordan,GPE,0,6,ruler_before
127,Ministry of Water and Irrigation,ORG,9,41,ruler_before
127,the National Water Strategy,ORG,51,78,ruler_before
127,2023-2040,DATE,79,88,ruler_before
127,25%,PERCENT,102,105,ruler_before
127,40%,PERCENT,150,153,ruler_before
127,400 million cubic meters,QUANTITY,288,312,ruler_before
127,annually,DATE,313,321,ruler_before
127,the World Bank,ORG,354,368,ruler_before
127,USAID,ORG,370,375,ruler_before
127,German,NORP,385,391,ruler_before
127,KfW,ORG,411,414,ruler_before
127,$1.8 billion,MONEY,428,440,ruler_before
128,"over 12,500",CARDINAL,67,78,ruler_before
128,1 billion,CARDINAL,90,99,ruler_before
128,32%,PERCENT,185,188,ruler_before
128,2030,DATE,192,196,ruler_before
128,approximately 70%,PERCENT,217,234,ruler_before
129,the Middle East,LOC,57,72,ruler_before
129,winter,DATE,79,85,ruler_before
129,10-20%,PERCENT,108,114,ruler_before
129,1960,DATE,121,125,ruler_before
129,Earth,LOC,221,226,ruler_before
129,the Eastern Mediterranean,LOC,277,302,ruler_before
129,3.5,CARDINAL,332,335,ruler_before
129,1900,DATE,342,346,ruler_before
129,20%,PERCENT,382,385,ruler_before
129,2050,DATE,395,399,ruler_before
130,The Asian Development Bank,ORG,0,26,ruler_before
130,$100 billion,MONEY,37,49,ruler_before
130,2019-2030,DATE,88,97,ruler_before
130,South,LOC,145,150,ruler_before
130,Southeast Asia,LOC,155,169,ruler_before
130,$250 million,MONEY,302,314,ruler_before
130,Pakistan,GPE,323,331,ruler_before
130,$180 million,MONEY,368,380,ruler_before
130,India,GPE,421,426,ruler_before
131,the Tibetan Plateau,LOC,26,45,ruler_before
131,1.5 million square kilometers,QUANTITY,85,114,ruler_before
131,Qinghai,GPE,164,171,ruler_before
131,2006,DATE,200,204,ruler_before
131,0.5 degrees Celsius,QUANTITY,356,375,ruler_before
131,1980,DATE,393,397,ruler_before
131,40%,PERCENT,403,406,ruler_before
131,2100,DATE,452,456,ruler_before
132,The European Investment Bank,ORG,0,28,ruler_before
132,36 billion,CARDINAL,38,48,ruler_before
132,2023,DATE,112,116,ruler_before
132,58%,PERCENT,131,134,ruler_before
132,4.5 billion,MONEY,182,193,ruler_before
132,the North Sea,LOC,221,234,ruler_before
132,2 billion,MONEY,238,247,ruler_before
132,Poland,GPE,288,294,ruler_before
132,500 million,CARDINAL,302,313,ruler_before
132,Spain,GPE,357,362,ruler_before
132,1 trillion,QUANTITY,390,400,ruler_before
132,2030,DATE,430,434,ruler_before
133,the Dead Sea,LOC,59,71,ruler_before
133,60%,PERCENT,149,152,ruler_before
133,1990,DATE,159,163,ruler_before
133,the University of Jordan,ORG,182,206,ruler_before
133,the Helmholtz Centre for Environmental Research,ORG,211,258,ruler_before
133,The Dead Sea's,LOC,364,378,ruler_before
133,31.5%,PERCENT,407,412,ruler_before
133,34.2%,PERCENT,416,421,ruler_before
133,three decades,DATE,425,438,ruler_before
134,Indonesia,GPE,0,9,ruler_before
134,"600,000",CARDINAL,89,96,ruler_before
134,2025,DATE,138,142,ruler_before
134,3,CARDINAL,180,181,ruler_before
134,5,CARDINAL,185,186,ruler_before
134,2024,DATE,293,297,ruler_before
134,"130,000",CARDINAL,299,306,ruler_before
134,FAO,ORG,390,393,ruler_before
134,the Asian Development Bank,ORG,398,424,ruler_before
137,The Global Commission on Adaptation,ORG,0,35,ruler_before
137,$1.8 trillion,MONEY,61,74,ruler_before
137,between 2020 and 2030,DATE,97,118,ruler_before
137,five,CARDINAL,126,130,ruler_before
137,$7.1 trillion,MONEY,303,316,ruler_before
137,Ban Ki-moon,PERSON,367,378,ruler_before
137,Bill Gates,PERSON,383,393,ruler_before
138,the Alfred Wegener Institute,ORG,16,44,ruler_before
138,Nature Climate Change,ORG,67,88,ruler_before
138,Antarctic,LOC,106,115,ruler_before
138,between 2012 and 2022,DATE,133,154,ruler_before
138,the previous decade,DATE,167,186,ruler_before
138,the Doomsday Glacier,PERSON,220,240,ruler_before
138,2 kilometers,QUANTITY,269,281,ruler_before
138,65 centimeters,QUANTITY,342,356,ruler_before
138,West Antarctic Ice Sheet,LOC,405,429,ruler_before
139,The Jordan River,LOC,0,16,ruler_before
139,1.3 billion cubic meters,QUANTITY,34,58,ruler_before
139,annually,DATE,59,67,ruler_before
139,less than 100 million cubic meters,MONEY,81,115,ruler_before
139,93%,PERCENT,120,123,ruler_before
139,Israel,GPE,154,160,ruler_before
139,Jordan,GPE,162,168,ruler_before
139,Syria,GPE,174,179,ruler_before
139,Friends of the Earth Middle East,ORG,317,349,ruler_before
140,Kenya,GPE,0,5,ruler_before
140,Africa,LOC,15,21,ruler_before
140,Olkaria,GPE,58,65,ruler_before
140,the Great Rift Valley,FAC,69,90,ruler_before
140,863 megawatts,QUANTITY,103,116,ruler_before
140,45%,PERCENT,131,134,ruler_before
140,95%,PERCENT,187,190,ruler_before
140,Kenya,GPE,250,255,ruler_before
140,"5,000 megawatts",QUANTITY,295,310,ruler_before
140,2030,DATE,314,318,ruler_before
140,the African Union,ORG,352,369,ruler_before
140,the Japan International Cooperation Agency,ORG,374,416,ruler_before
142,IPCC,ORG,4,8,ruler_before
142,Working Group III,ORG,11,28,ruler_before
142,21%,PERCENT,133,136,ruler_before
142,zero,CARDINAL,195,199,ruler_before
142,2030,DATE,254,258,ruler_before
142,2-3%,PERCENT,313,317,ruler_before
142,75-90%,PERCENT,397,403,ruler_before
143,December 2023,DATE,3,16,ruler_before
143,the United Nations,ORG,18,36,ruler_before
143,2025,DATE,48,52,ruler_before
143,the International Year of Glaciers,EVENT,56,90,ruler_before
143,Over 200 million,CARDINAL,202,218,ruler_before
143,Hindu,NORP,303,308,ruler_before
143,Kush Himalayan,PERSON,309,323,ruler_before
143,ten,CARDINAL,383,386,ruler_before
143,Asia,LOC,414,418,ruler_before
144,Red Sea,LOC,4,11,ruler_before
144,Science Advances,ORG,191,207,ruler_before
144,the Gulf of Aqaba,FAC,229,246,ruler_before
144,4-5 degrees,QUANTITY,274,285,ruler_before
144,Jordan,GPE,385,391,ruler_before
144,Saudi Arabia,GPE,396,408,ruler_before
144,Red Sea,LOC,461,468,ruler_before
147,The World Glacier Monitoring Service,ORG,0,36,ruler_before
147,over 1 meter,QUANTITY,106,118,ruler_before
147,2023,DATE,122,126,ruler_before
147,Swiss,NORP,168,173,ruler_before
147,10%,PERCENT,194,197,ruler_before
147,the past two years,DATE,227,245,ruler_before
147,The Aletsch Glacier,PERSON,247,266,ruler_before
147,Alps,LOC,287,291,ruler_before
147,3 kilometers,QUANTITY,310,322,ruler_before
147,1900,DATE,329,333,ruler_before
147,80%,PERCENT,359,362,ruler_before
147,2100,CARDINAL,388,392,ruler_before
148,the Jordan Valley,LOC,39,56,ruler_before
148,15-30%,PERCENT,97,103,ruler_before
148,40%,PERCENT,140,143,ruler_before
148,FAO,ORG,313,316,ruler_before
148,the Jordanian Ministry of Agriculture,ORG,321,358,ruler_before
148,"10,000",CARDINAL,396,402,ruler_before
148,2026,DATE,425,429,ruler_before
151,the International Court of Justice,ORG,21,55,ruler_before
151,March 2024,DATE,59,69,ruler_before
151,Vanuatu,PERSON,215,222,ruler_before
151,over 130,CARDINAL,240,248,ruler_before
151,"Over 2,300",CARDINAL,363,373,ruler_before
151,65,CARDINAL,419,421,ruler_before
152,up to 90%,PERCENT,167,176,ruler_before
152,Jordan,GPE,213,219,ruler_before
152,20-megawatt,QUANTITY,254,265,ruler_before
152,the King Talal Dam reservoir,ORG,297,325,ruler_before
152,8 million cubic meters,QUANTITY,383,405,ruler_before
154,The Global Adaptation Finance Tracker,ORG,0,37,ruler_before
154,only 7%,PERCENT,51,58,ruler_before
154,The Climate Justice Alliance,ORG,173,201,ruler_before
154,Bangladesh,GPE,366,376,ruler_before
154,Kenya,GPE,378,383,ruler_before
154,Pacific Island,LOC,389,403,ruler_before
155,the King Abdullah University of Science and Technology,ORG,15,69,ruler_before
155,Saudi Arabia,GPE,73,85,ruler_before
155,CRISPR,PERSON,136,142,ruler_before
155,Tabuk,LOC,258,263,ruler_before
155,85%,PERCENT,284,287,ruler_before
155,three,CARDINAL,338,343,ruler_before
155,the Middle East,LOC,441,456,ruler_before
157,The Global Biodiversity Framework Monitor,ORG,0,41,ruler_before
157,37%,PERCENT,56,59,ruler_before
157,The Mediterranean Sea,LOC,303,324,ruler_before
157,41%,PERCENT,334,337,ruler_before
157,1970,DATE,377,381,ruler_before
158,Jordan,PERSON,0,6,ruler_before
158,the European Space Agency,ORG,22,47,ruler_before
158,45,CARDINAL,71,73,ruler_before
158,3,CARDINAL,108,109,ruler_before
158,the Jordan Valley,LOC,160,177,ruler_before
158,$12 million,MONEY,210,221,ruler_before
158,March 2024,DATE,249,259,ruler_before
158,"15,000",CARDINAL,296,302,ruler_before
158,an estimated 22%,PERCENT,398,414,ruler_before
158,the 2024 winter season,DATE,422,444,ruler_before
160,45 million tonnes,QUANTITY,67,84,ruler_before
160,2024,DATE,106,110,ruler_before
160,the Global CCS Institute,ORG,125,149,ruler_before
160,Gorgon,ORG,189,195,ruler_before
160,Western Australia,LOC,207,224,ruler_before
160,4 million tonnes,QUANTITY,235,251,ruler_before
160,annually,DATE,252,260,ruler_before
160,CCS,GPE,288,291,ruler_before
161,OECD,ORG,4,8,ruler_before
161,$1.3 trillion,MONEY,97,110,ruler_before
161,2022,DATE,114,118,ruler_before
161,2021,DATE,138,142,ruler_before
161,IMF,ORG,256,259,ruler_before
161,$7 trillion,MONEY,364,375,ruler_before
161,7.1%,PERCENT,401,405,ruler_before
162,threatens 40%,PERCENT,16,29,ruler_before
162,Earth,LOC,37,42,ruler_before
162,2 billion,CARDINAL,88,97,ruler_before
162,12 million,CARDINAL,139,149,ruler_before
162,annually,DATE,218,226,ruler_before
162,$490 billion,MONEY,262,274,ruler_before
162,The Sahara Desert,LOC,285,302,ruler_before
162,10%,PERCENT,319,322,ruler_before
162,1920,DATE,329,333,ruler_before
162,Sahel,PERSON,364,369,ruler_before
162,approximately 48 kilometers,QUANTITY,383,410,ruler_before
164,$2.2 trillion,MONEY,32,45,ruler_before
164,the end of 2023,DATE,72,87,ruler_before
164,annual,DATE,94,100,ruler_before
164,$575 billion,MONEY,119,131,ruler_before
164,The European Union,ORG,133,151,ruler_before
164,China,GPE,203,208,ruler_before
164,the United States,GPE,213,230,ruler_before
164,Jordan,PERSON,232,238,ruler_before
164,first,ORDINAL,250,255,ruler_before
164,2023,DATE,280,284,ruler_before
164,$250 million,MONEY,294,306,ruler_before
165,73,CARDINAL,57,59,ruler_before
165,1 degree,QUANTITY,275,283,ruler_before
165,3-5%,PERCENT,357,361,ruler_before
167,The Global Heat Health Information Network,ORG,0,42,ruler_before
167,2024 heatwave season,DATE,59,79,ruler_before
167,El Nino,ORG,136,143,ruler_before
167,the Northern Hemisphere,LOC,171,194,ruler_before
167,the Middle East,LOC,242,257,ruler_before
167,South Asia,LOC,262,272,ruler_before
167,hours,TIME,354,359,ruler_before
167,Amman,GPE,398,403,ruler_before
167,Riyadh,GPE,405,411,ruler_before
167,Baghdad,GPE,417,424,ruler_before
168,up to 10%,PERCENT,102,111,ruler_before
168,2050,DATE,137,141,ruler_before
168,The Red Sea's,LOC,163,176,ruler_before
168,Saudi Arabia,GPE,255,267,ruler_before
168,500-megawatt,QUANTITY,279,291,ruler_before
168,Neom,GPE,316,320,ruler_before
168,Mediterranean,LOC,369,382,ruler_before
168,Spain,GPE,401,406,ruler_before
168,Italy,GPE,408,413,ruler_before
168,Greece,GPE,419,425,ruler_before
170,The Global Stocktake at,WORK_OF_ART,0,23,ruler_before
170,COP28,CLIMATE_EVENT,24,29,ruler_before
170,first,ORDINAL,35,40,ruler_before
170,Paris Agreement,POLICY,88,103,ruler_before
170,2.4-2.6 degrees,QUANTITY,220,235,ruler_before
170,2100,DATE,250,254,ruler_before
170,non-CO2,NORP,401,408,ruler_before
171,AI,GPE,88,90,ruler_before
171,30-50%,PERCENT,158,164,ruler_before
171,the Jordan Valley,LOC,201,218,ruler_before
171,200,CARDINAL,228,231,ruler_before
171,IoT,ORG,243,246,ruler_before
171,35%,PERCENT,337,340,ruler_before
171,GIZ,ORG,425,428,ruler_before
171,the Jordanian Ministry of Agriculture,ORG,433,470,ruler_before
173,The International Renewable Energy Agency,ORG,0,41,ruler_before
173,0.049,MONEY,138,143,ruler_before
173,2023,DATE,165,169,ruler_before
173,89%,PERCENT,174,177,ruler_before
173,2010,DATE,192,196,ruler_before
173,0.033,MONEY,226,231,ruler_before
173,80%,PERCENT,244,247,ruler_before
173,The Middle East,LOC,344,359,ruler_before
173,North Africa,GPE,364,376,ruler_before
174,the Gulf of Aqaba,FAC,32,49,ruler_before
174,23,CARDINAL,75,77,ruler_before
174,Red Sea,LOC,181,188,ruler_before
174,the University of Jordan,ORG,226,250,ruler_before
174,the Aqaba Marine Science Station,ORG,255,287,ruler_before
174,Indo-Pacific,ORG,311,323,ruler_before
174,Jordanian,NORP,373,382,ruler_before
174,Mediterranean,LOC,446,459,ruler_before
176,NASA,ORG,17,21,ruler_before
176,ESA,ORG,26,29,ruler_before
176,GRACE-FO,ORG,65,73,ruler_before
176,Sentinel,ORG,78,86,ruler_before
176,the Middle East,LOC,141,156,ruler_before
176,Arabian,NORP,176,183,ruler_before
176,7.8 cubic kilometers,QUANTITY,271,291,ruler_before
176,Jordan,GPE,376,382,ruler_before
176,Saudi Arabia,GPE,384,396,ruler_before
176,Iraq,GPE,402,406,ruler_before
176,50 years,DATE,444,452,ruler_before
177,The International Labour Organization,ORG,0,37,ruler_before
177,80 million,CARDINAL,53,63,ruler_before
177,2030,DATE,115,119,ruler_before
177,the Middle East,LOC,263,278,ruler_before
177,summer hours,TIME,310,322,ruler_before
177,Qatar,GPE,347,352,ruler_before
177,UAE,GPE,358,361,ruler_before
177,Saudi Arabia,GPE,367,379,ruler_before
177,Jordan,GPE,381,387,ruler_before
177,first,ORDINAL,429,434,ruler_before
177,June 2024,DATE,443,452,ruler_before
179,African,NORP,4,11,ruler_before
179,60%,PERCENT,28,31,ruler_before
179,only 1.3%,PERCENT,82,91,ruler_before
179,The African Union's Agenda,ORG,116,142,ruler_before
179,2063,DATE,143,147,ruler_before
179,"500-5,000",CARDINAL,287,296,ruler_before
179,Africa,LOC,364,370,ruler_before
179,50%,PERCENT,393,396,ruler_before
179,2018,DATE,403,407,ruler_before
180,Jordanian,NORP,12,21,ruler_before
180,The Royal Scientific Society,ORG,191,219,ruler_before
180,rainwater harvesting,PERSON,243,263,ruler_before
180,Amman,GPE,281,286,ruler_before
180,10 million cubic meters,QUANTITY,305,328,ruler_before
180,annually,DATE,329,337,ruler_before
180,"3,000",CARDINAL,366,371,ruler_before
180,Jordan,GPE,411,417,ruler_before
180,4 years,DATE,452,459,ruler_before
182,The Coral Triangle Initiative,ORG,0,29,ruler_before
182,six,CARDINAL,64,67,ruler_before
182,Southeast Asian,NORP,68,83,ruler_before
182,40 million,CARDINAL,107,117,ruler_before
182,marine habitat,ORG,130,144,ruler_before
182,2009,DATE,151,155,ruler_before
182,76%,PERCENT,177,180,ruler_before
182,120 million,CARDINAL,241,252,ruler_before
182,annual,DATE,344,350,ruler_before
182,2040,DATE,354,358,ruler_before
183,12%,PERCENT,82,85,ruler_before
183,2050,DATE,113,117,ruler_before
183,the Hydrogen Council,ORG,132,152,ruler_before
183,The Middle East's,LOC,154,171,ruler_before
183,NEOM,ORG,233,237,ruler_before
183,Saudi Arabia,GPE,275,287,ruler_before
183,4,CARDINAL,300,301,ruler_before
183,600 tonnes,QUANTITY,344,354,ruler_before
183,Europe,LOC,395,401,ruler_before
183,Asia,LOC,406,410,ruler_before
185,The United Nations Industrial Development Organization,ORG,0,54,ruler_before
185,28%,PERCENT,127,130,ruler_before
185,2030,DATE,134,138,ruler_before
185,6 million,CARDINAL,154,163,ruler_before
185,Jordan,PERSON,336,342,ruler_before
185,first,ORDINAL,345,350,ruler_before
185,Hussein Bin Talal,PERSON,389,406,ruler_before
185,12,CARDINAL,444,446,ruler_before
187,India,GPE,0,5,ruler_before
187,National Solar Mission,ORG,8,30,ruler_before
187,70,CARDINAL,50,52,ruler_before
187,2024,DATE,87,91,ruler_before
187,280,CARDINAL,103,106,ruler_before
187,2030,DATE,120,124,ruler_before
187,The Bhadla Solar Park,ORG,126,147,ruler_before
187,Rajasthan,GPE,151,160,ruler_before
187,"14,000 acres",QUANTITY,171,183,ruler_before
187,"2,245 megawatts",QUANTITY,189,204,ruler_before
187,India,GPE,268,273,ruler_before
187,0.038,MONEY,306,311,ruler_before
189,only 6,CARDINAL,81,87,ruler_before
189,40,CARDINAL,91,93,ruler_before
189,Paris Agreement,POLICY,123,138,ruler_before
189,the United States,GPE,271,288,ruler_before
189,China,GPE,290,295,ruler_before
189,Russia,GPE,297,303,ruler_before
189,India,GPE,309,314,ruler_before
189,1.5-degree,QUANTITY,339,349,ruler_before
189,G20,ORG,385,388,ruler_before
190,The Global Methane Pledge,WORK_OF_ART,0,25,ruler_before
190,Glasgow,GPE,48,55,ruler_before
190,over 150,CARDINAL,76,84,ruler_before
190,30%,PERCENT,137,140,ruler_before
190,2020,DATE,147,151,ruler_before
190,2030,DATE,162,166,ruler_before
190,0.2 degrees Celsius,QUANTITY,213,232,ruler_before
190,2050,DATE,247,251,ruler_before
192,The World Economic Forum's,ORG,0,26,ruler_before
192,Global Risks Report,ORG,27,46,ruler_before
192,2024,DATE,47,51,ruler_before
192,two,CARDINAL,139,142,ruler_before
192,10-year,DATE,163,170,ruler_before
193,the European Space Agency's,ORG,25,52,ruler_before
193,the Jordan Valley,LOC,108,125,ruler_before
193,18%,PERCENT,142,145,ruler_before
193,between 2015 and 2023,DATE,146,167,ruler_before
195,The Blue Carbon Initiative,ORG,0,26,ruler_before
195,up to 10,CARDINAL,116,124,ruler_before
195,The Gulf of Aqaba's,FAC,181,200,ruler_before
195,approximately 400 hectares,QUANTITY,228,254,ruler_before
195,Jordanian,NORP,265,274,ruler_before
195,"an estimated 1,800",CARDINAL,292,310,ruler_before
195,annually,DATE,325,333,ruler_before
197,The Intergovernmental Science-Policy Platform on Biodiversity and Ecosystem Services,ORG,0,84,ruler_before
197,1 million,CARDINAL,100,109,ruler_before
197,17 kilometers,QUANTITY,279,292,ruler_before
197,11 meters,QUANTITY,332,341,ruler_before
197,"100 to 1,000",CARDINAL,398,410,ruler_before
198,Middle Eastern,NORP,68,82,ruler_before
198,summer,DATE,123,129,ruler_before
198,60-80%,PERCENT,207,213,ruler_before
198,over 30%,PERCENT,339,347,ruler_before
198,Dubai,GPE,367,372,ruler_before
198,Sustainable City,GPE,375,391,ruler_before
198,40%,PERCENT,421,424,ruler_before
200,The Global Landscape of Climate Finance,WORK_OF_ART,0,39,ruler_before
200,2023,DATE,40,44,ruler_before
200,the Climate Policy Initiative,ORG,55,84,ruler_before
200,$1.27 trillion,MONEY,126,140,ruler_before
200,2021-2022,DATE,144,153,ruler_before
200,63%,PERCENT,157,160,ruler_before
200,$8.1 trillion,MONEY,222,235,ruler_before
200,annually,DATE,243,251,ruler_before
200,2030,DATE,255,259,ruler_before
200,1.5 degrees,THRESHOLD,280,291,ruler_before
200,94%,PERCENT,326,329,ruler_before
200,only 6%,PERCENT,370,377,ruler_before
