text_id,entity_text,entity_label,start_char,end_char,pipeline
71,2.9 degrees,QUANTITY,95,106,baseline
71,2100,DATE,129,133,baseline
71,2.0 degrees,QUANTITY,218,229,baseline
71,the Paris Agreement,EVENT,243,262,baseline
71,42%,PERCENT,293,296,baseline
71,2030,DATE,330,334,baseline
71,57%,PERCENT,341,344,baseline
71,2035,DATE,358,362,baseline
71,2019,DATE,375,379,baseline
72,Jordan,GPE,85,91,baseline
72,Israel,GPE,93,99,baseline
72,the Palestinian Authority,ORG,105,130,baseline
72,300 million cubic meters,QUANTITY,148,172,baseline
72,Dead Sea,LOC,221,229,baseline
72,$10 billion,MONEY,242,253,baseline
72,800 megawatts,QUANTITY,306,319,baseline
72,400-meter,QUANTITY,330,339,baseline
72,the Red Sea,LOC,369,380,baseline
72,2024,DATE,401,405,baseline
72,World Bank,ORG,442,452,baseline
73,The Lancet Planetary Health,ORG,28,55,baseline
73,35 degrees,QUANTITY,98,108,baseline
73,12%,PERCENT,160,163,baseline
73,the Middle East,LOC,177,192,baseline
73,South Asia,LOC,197,207,baseline
73,$2.4 trillion,MONEY,268,281,baseline
73,annually,DATE,282,290,baseline
73,2030,DATE,294,298,baseline
73,Jordan,PERSON,300,306,baseline
73,40%,PERCENT,381,384,baseline
73,months,DATE,428,434,baseline
74,Antarctic,ORG,4,13,baseline
74,26.0 million square kilometers,QUANTITY,55,85,baseline
74,"September 21, 2023",DATE,89,107,baseline
74,12th,ORDINAL,124,128,baseline
74,1979,DATE,160,164,baseline
74,the Montreal Protocol,ORG,172,193,baseline
74,approximately 2066,DATE,269,287,baseline
74,Antarctica,LOC,293,303,baseline
74,NOAA,ORG,321,325,baseline
74,NASA,ORG,330,334,baseline
75,Mediterranean,LOC,77,90,baseline
75,5-15%,PERCENT,101,106,baseline
75,2050,DATE,110,114,baseline
75,Jordan,GPE,162,168,baseline
75,Al Tafila,PERSON,171,180,baseline
75,38,CARDINAL,202,204,baseline
75,117 megawatts,QUANTITY,217,230,baseline
75,"approximately 80,000",CARDINAL,365,385,baseline
75,Jordanian,NORP,386,395,baseline
75,annually,DATE,407,415,baseline
76,The Intergovernmental Panel on Climate Change Special Report,ORG,0,60,baseline
76,90%,PERCENT,130,133,baseline
76,1970,DATE,197,201,baseline
76,Marine,ORG,203,209,baseline
76,1982,DATE,252,256,baseline
76,20 to 50,CARDINAL,285,293,baseline
76,2 degrees,QUANTITY,320,329,baseline
77,October 2023,DATE,3,15,baseline
77,the African Group of Negotiators,ORG,17,49,baseline
77,$1.3 trillion,MONEY,61,74,baseline
77,annual,DATE,78,84,baseline
77,2030,DATE,104,108,baseline
77,approximately $100 billion,MONEY,140,166,baseline
77,Africa,LOC,242,248,baseline
77,only 3.8%,PERCENT,258,267,baseline
77,$50 billion,MONEY,318,329,baseline
77,100,MONEY,362,365,baseline
77,2030,DATE,381,385,baseline
78,Jordan,GPE,0,6,baseline
78,Azraq,ORG,9,14,baseline
78,"approximately 43,000",CARDINAL,37,57,baseline
78,Syrian,NORP,58,64,baseline
78,first,ORDINAL,94,99,baseline
78,2017,DATE,159,163,baseline
78,12.9-megawatt,QUANTITY,171,184,baseline
78,UNHCR,ORG,216,221,baseline
78,IKEA Foundation,ORG,226,241,baseline
78,$5.5 million,MONEY,270,282,baseline
78,annually,DATE,283,291,baseline
78,14 hours,TIME,321,329,baseline
78,only 8 hours,TIME,425,437,baseline
123,The United Nations Environment Programme,ORG,0,40,baseline
123,2023,DATE,54,58,baseline
123,Global Methane Assessment,WORK_OF_ART,59,84,baseline
123,45%,PERCENT,150,153,baseline
123,2030,DATE,157,161,baseline
123,three,CARDINAL,300,305,baseline
123,UNEP,ORG,323,327,baseline
123,0.3 degrees,QUANTITY,380,391,baseline
123,mid-century,DATE,406,417,baseline
124,The International Maritime Organization,ORG,0,39,baseline
124,July 2023,DATE,85,94,baseline
124,2050,DATE,177,181,baseline
124,50%,PERCENT,209,212,baseline
124,approximately 3%,PERCENT,246,262,baseline
124,20%,PERCENT,336,339,baseline
124,2030,DATE,362,366,baseline
124,70%,PERCENT,371,374,baseline
124,2040,DATE,378,382,baseline
124,2008,DATE,395,399,baseline
125,Nature Food,ORG,11,22,baseline
125,approximately 34%,PERCENT,76,93,baseline
125,14.5%,PERCENT,187,192,baseline
125,up to 70%,PERCENT,404,413,baseline
126,The World Resources Institute,ORG,0,29,baseline
126,22.8 million,CARDINAL,75,87,baseline
126,2023,DATE,100,104,baseline
126,every 5 seconds,TIME,154,169,baseline
126,3.7 million,CARDINAL,214,225,baseline
126,Brazil,GPE,241,247,baseline
126,the Democratic Republic of Congo,GPE,249,281,baseline
126,Bolivia,GPE,287,294,baseline
127,Jordan,GPE,0,6,baseline
127,Ministry of Water and Irrigation,ORG,9,41,baseline
127,the National Water Strategy,ORG,51,78,baseline
127,2023-2040,DATE,79,88,baseline
127,25%,PERCENT,102,105,baseline
127,40%,PERCENT,150,153,baseline
127,400 million cubic meters,QUANTITY,288,312,baseline
127,annually,DATE,313,321,baseline
127,the World Bank,ORG,354,368,baseline
127,USAID,ORG,370,375,baseline
127,German,NORP,385,391,baseline
127,KfW,ORG,411,414,baseline
127,$1.8 billion,MONEY,428,440,baseline
128,"over 12,500",CARDINAL,67,78,baseline
128,1 billion,CARDINAL,90,99,baseline
128,32%,PERCENT,185,188,baseline
128,2030,DATE,192,196,baseline
128,approximately 70%,PERCENT,217,234,baseline
129,the Middle East,LOC,57,72,baseline
129,winter,DATE,79,85,baseline
129,10-20%,PERCENT,108,114,baseline
129,1960,DATE,121,125,baseline
129,Earth,LOC,221,226,baseline
129,the Eastern Mediterranean,LOC,277,302,baseline
129,3.5,CARDINAL,332,335,baseline
129,1900,DATE,342,346,baseline
129,20%,PERCENT,382,385,baseline
129,2050,DATE,395,399,baseline
130,The Asian Development Bank,ORG,0,26,baseline
130,$100 billion,MONEY,37,49,baseline
130,2019-2030,DATE,88,97,baseline
130,South,LOC,145,150,baseline
130,Southeast Asia,LOC,155,169,baseline
130,$250 million,MONEY,302,314,baseline
130,Pakistan,GPE,323,331,baseline
130,$180 million,MONEY,368,380,baseline
130,India,GPE,421,426,baseline
131,the Tibetan Plateau,LOC,26,45,baseline
131,1.5 million square kilometers,QUANTITY,85,114,baseline
131,Qinghai,GPE,164,171,baseline
131,2006,DATE,200,204,baseline
131,0.5 degrees Celsius,QUANTITY,356,375,baseline
131,1980,DATE,393,397,baseline
131,40%,PERCENT,403,406,baseline
131,2100,DATE,452,456,baseline
132,The European Investment Bank,ORG,0,28,baseline
132,36 billion,CARDINAL,38,48,baseline
132,2023,DATE,112,116,baseline
132,58%,PERCENT,131,134,baseline
132,4.5 billion,MONEY,182,193,baseline
132,the North Sea,LOC,221,234,baseline
132,2 billion,MONEY,238,247,baseline
132,Poland,GPE,288,294,baseline
132,500 million,CARDINAL,302,313,baseline
132,Spain,GPE,357,362,baseline
132,1 trillion,QUANTITY,390,400,baseline
132,2030,DATE,430,434,baseline
133,the Dead Sea,LOC,59,71,baseline
133,60%,PERCENT,149,152,baseline
133,1990,DATE,159,163,baseline
133,the University of Jordan,ORG,182,206,baseline
133,the Helmholtz Centre for Environmental Research,ORG,211,258,baseline
133,The Dead Sea's,LOC,364,378,baseline
133,31.5%,PERCENT,407,412,baseline
133,34.2%,PERCENT,416,421,baseline
133,three decades,DATE,425,438,baseline
134,Indonesia,GPE,0,9,baseline
134,"600,000",CARDINAL,89,96,baseline
134,2025,DATE,138,142,baseline
134,3,CARDINAL,180,181,baseline
134,5,CARDINAL,185,186,baseline
134,2024,DATE,293,297,baseline
134,"130,000",CARDINAL,299,306,baseline
134,FAO,ORG,390,393,baseline
134,the Asian Development Bank,ORG,398,424,baseline
137,The Global Commission on Adaptation,ORG,0,35,baseline
137,$1.8 trillion,MONEY,61,74,baseline
137,between 2020 and 2030,DATE,97,118,baseline
137,five,CARDINAL,126,130,baseline
137,$7.1 trillion,MONEY,303,316,baseline
137,Ban Ki-moon,PERSON,367,378,baseline
137,Bill Gates,PERSON,383,393,baseline
138,the Alfred Wegener Institute,ORG,16,44,baseline
138,Nature Climate Change,ORG,67,88,baseline
138,Antarctic,LOC,106,115,baseline
138,between 2012 and 2022,DATE,133,154,baseline
138,the previous decade,DATE,167,186,baseline
138,the Doomsday Glacier,PERSON,220,240,baseline
138,2 kilometers,QUANTITY,269,281,baseline
138,65 centimeters,QUANTITY,342,356,baseline
138,West Antarctic Ice Sheet,LOC,405,429,baseline
139,The Jordan River,LOC,0,16,baseline
139,1.3 billion cubic meters,QUANTITY,34,58,baseline
139,annually,DATE,59,67,baseline
139,less than 100 million cubic meters,MONEY,81,115,baseline
139,93%,PERCENT,120,123,baseline
139,Israel,GPE,154,160,baseline
139,Jordan,GPE,162,168,baseline
139,Syria,GPE,174,179,baseline
139,Friends of the Earth Middle East,ORG,317,349,baseline
140,Kenya,GPE,0,5,baseline
140,Africa,LOC,15,21,baseline
140,Olkaria,GPE,58,65,baseline
140,the Great Rift Valley,FAC,69,90,baseline
140,863 megawatts,QUANTITY,103,116,baseline
140,45%,PERCENT,131,134,baseline
140,95%,PERCENT,187,190,baseline
140,Kenya,GPE,250,255,baseline
140,"5,000 megawatts",QUANTITY,295,310,baseline
140,2030,DATE,314,318,baseline
140,the African Union,ORG,352,369,baseline
140,the Japan International Cooperation Agency,ORG,374,416,baseline
142,IPCC,ORG,4,8,baseline
142,Working Group III,ORG,11,28,baseline
142,21%,PERCENT,133,136,baseline
142,zero,CARDINAL,195,199,baseline
142,2030,DATE,254,258,baseline
142,2-3%,PERCENT,313,317,baseline
142,75-90%,PERCENT,397,403,baseline
143,December 2023,DATE,3,16,baseline
143,the United Nations,ORG,18,36,baseline
143,2025,DATE,48,52,baseline
143,the International Year of Glaciers,EVENT,56,90,baseline
143,Over 200 million,CARDINAL,202,218,baseline
143,Hindu,NORP,303,308,baseline
143,Kush Himalayan,PERSON,309,323,baseline
143,ten,CARDINAL,383,386,baseline
143,Asia,LOC,414,418,baseline
144,Red Sea,LOC,4,11,baseline
144,Science Advances,ORG,191,207,baseline
144,the Gulf of Aqaba,FAC,229,246,baseline
144,4-5 degrees,QUANTITY,274,285,baseline
144,Jordan,GPE,385,391,baseline
144,Saudi Arabia,GPE,396,408,baseline
144,Red Sea,LOC,461,468,baseline
147,The World Glacier Monitoring Service,ORG,0,36,baseline
147,over 1 meter,QUANTITY,106,118,baseline
147,2023,DATE,122,126,baseline
147,Swiss,NORP,168,173,baseline
147,10%,PERCENT,194,197,baseline
147,the past two years,DATE,227,245,baseline
147,The Aletsch Glacier,PERSON,247,266,baseline
147,Alps,LOC,287,291,baseline
147,3 kilometers,QUANTITY,310,322,baseline
147,1900,DATE,329,333,baseline
147,80%,PERCENT,359,362,baseline
147,2100,CARDINAL,388,392,baseline
148,the Jordan Valley,LOC,39,56,baseline
148,15-30%,PERCENT,97,103,baseline
148,40%,PERCENT,140,143,baseline
148,FAO,ORG,313,316,baseline
148,the Jordanian Ministry of Agriculture,ORG,321,358,baseline
148,"10,000",CARDINAL,396,402,baseline
148,2026,DATE,425,429,baseline
151,the International Court of Justice,ORG,21,55,baseline
151,March 2024,DATE,59,69,baseline
151,Vanuatu,PERSON,215,222,baseline
151,over 130,CARDINAL,240,248,baseline
151,"Over 2,300",CARDINAL,363,373,baseline
151,65,CARDINAL,419,421,baseline
152,up to 90%,PERCENT,167,176,baseline
152,Jordan,GPE,213,219,baseline
152,20-megawatt,QUANTITY,254,265,baseline
152,the King Talal Dam reservoir,ORG,297,325,baseline
152,8 million cubic meters,QUANTITY,383,405,baseline
154,The Global Adaptation Finance Tracker,ORG,0,37,baseline
154,only 7%,PERCENT,51,58,baseline
154,The Climate Justice Alliance,ORG,173,201,baseline
154,Bangladesh,GPE,366,376,baseline
154,Kenya,GPE,378,383,baseline
154,Pacific Island,LOC,389,403,baseline
155,the King Abdullah University of Science and Technology,ORG,15,69,baseline
155,Saudi Arabia,GPE,73,85,baseline
155,CRISPR,PERSON,136,142,baseline
155,Tabuk,LOC,258,263,baseline
155,85%,PERCENT,284,287,baseline
155,three,CARDINAL,338,343,baseline
155,the Middle East,LOC,441,456,baseline
157,The Global Biodiversity Framework Monitor,ORG,0,41,baseline
157,37%,PERCENT,56,59,baseline
157,The Mediterranean Sea,LOC,303,324,baseline
157,41%,PERCENT,334,337,baseline
157,1970,DATE,377,381,baseline
158,Jordan,PERSON,0,6,baseline
158,the European Space Agency,ORG,22,47,baseline
158,45,CARDINAL,71,73,baseline
158,3,CARDINAL,108,109,baseline
158,the Jordan Valley,LOC,160,177,baseline
158,$12 million,MONEY,210,221,baseline
158,March 2024,DATE,249,259,baseline
158,"15,000",CARDINAL,296,302,baseline
158,an estimated 22%,PERCENT,398,414,baseline
158,the 2024 winter season,DATE,422,444,baseline
160,45 million tonnes,QUANTITY,67,84,baseline
160,2024,DATE,106,110,baseline
160,the Global CCS Institute,ORG,125,149,baseline
160,Gorgon,ORG,189,195,baseline
160,Western Australia,LOC,207,224,baseline
160,4 million tonnes,QUANTITY,235,251,baseline
160,annually,DATE,252,260,baseline
160,CCS,GPE,288,291,baseline
161,OECD,ORG,4,8,baseline
161,$1.3 trillion,MONEY,97,110,baseline
161,2022,DATE,114,118,baseline
161,2021,DATE,138,142,baseline
161,IMF,ORG,256,259,baseline
161,$7 trillion,MONEY,364,375,baseline
161,7.1%,PERCENT,401,405,baseline
162,threatens 40%,PERCENT,16,29,baseline
162,Earth,LOC,37,42,baseline
162,2 billion,CARDINAL,88,97,baseline
162,12 million,CARDINAL,139,149,baseline
162,annually,DATE,218,226,baseline
162,$490 billion,MONEY,262,274,baseline
162,The Sahara Desert,LOC,285,302,baseline
162,10%,PERCENT,319,322,baseline
162,1920,DATE,329,333,baseline
162,Sahel,PERSON,364,369,baseline
162,approximately 48 kilometers,QUANTITY,383,410,baseline
164,$2.2 trillion,MONEY,32,45,baseline
164,the end of 2023,DATE,72,87,baseline
164,annual,DATE,94,100,baseline
164,$575 billion,MONEY,119,131,baseline
164,The European Union,ORG,133,151,baseline
164,China,GPE,203,208,baseline
164,the United States,GPE,213,230,baseline
164,Jordan,PERSON,232,238,baseline
164,first,ORDINAL,250,255,baseline
164,2023,DATE,280,284,baseline
164,$250 million,MONEY,294,306,baseline
165,73,CARDINAL,57,59,baseline
165,1 degree,QUANTITY,275,283,baseline
165,3-5%,PERCENT,357,361,baseline
167,The Global Heat Health Information Network,ORG,0,42,baseline
167,2024 heatwave season,DATE,59,79,baseline
167,El Nino,ORG,136,143,baseline
167,the Northern Hemisphere,LOC,171,194,baseline
167,the Middle East,LOC,242,257,baseline
167,South Asia,LOC,262,272,baseline
167,hours,TIME,354,359,baseline
167,Amman,GPE,398,403,baseline
167,Riyadh,GPE,405,411,baseline
167,Baghdad,GPE,417,424,baseline
168,up to 10%,PERCENT,102,111,baseline
168,2050,DATE,137,141,baseline
168,The Red Sea's,LOC,163,176,baseline
168,Saudi Arabia,GPE,255,267,baseline
168,500-megawatt,QUANTITY,279,291,baseline
168,Neom,GPE,316,320,baseline
168,Mediterranean,LOC,369,382,baseline
168,Spain,GPE,401,406,baseline
168,Italy,GPE,408,413,baseline
168,Greece,GPE,419,425,baseline
170,The Global Stocktake at COP28,WORK_OF_ART,0,29,baseline
170,first,ORDINAL,35,40,baseline
170,the Paris Agreement,EVENT,84,103,baseline
170,2.4-2.6 degrees,QUANTITY,220,235,baseline
170,2100,DATE,250,254,baseline
170,non-CO2,NORP,401,408,baseline
171,AI,GPE,88,90,baseline
171,30-50%,PERCENT,158,164,baseline
171,the Jordan Valley,LOC,201,218,baseline
171,200,CARDINAL,228,231,baseline
171,IoT,ORG,243,246,baseline
171,35%,PERCENT,337,340,baseline
171,GIZ,ORG,425,428,baseline
171,the Jordanian Ministry of Agriculture,ORG,433,470,baseline
173,The International Renewable Energy Agency,ORG,0,41,baseline
173,0.049,MONEY,138,143,baseline
173,2023,DATE,165,169,baseline
173,89%,PERCENT,174,177,baseline
173,2010,DATE,192,196,baseline
173,0.033,MONEY,226,231,baseline
173,80%,PERCENT,244,247,baseline
173,The Middle East,LOC,344,359,baseline
173,North Africa,GPE,364,376,baseline
174,the Gulf of Aqaba,FAC,32,49,baseline
174,23,CARDINAL,75,77,baseline
174,Red Sea,LOC,181,188,baseline
174,the University of Jordan,ORG,226,250,baseline
174,the Aqaba Marine Science Station,ORG,255,287,baseline
174,Indo-Pacific,ORG,311,323,baseline
174,Jordanian,NORP,373,382,baseline
174,Mediterranean,LOC,446,459,baseline
176,NASA,ORG,17,21,baseline
176,ESA,ORG,26,29,baseline
176,GRACE-FO,ORG,65,73,baseline
176,Sentinel,ORG,78,86,baseline
176,the Middle East,LOC,141,156,baseline
176,Arabian,NORP,176,183,baseline
176,7.8 cubic kilometers,QUANTITY,271,291,baseline
176,Jordan,GPE,376,382,baseline
176,Saudi Arabia,GPE,384,396,baseline
176,Iraq,GPE,402,406,baseline
176,50 years,DATE,444,452,baseline
177,The International Labour Organization,ORG,0,37,baseline
177,80 million,CARDINAL,53,63,baseline
177,2030,DATE,115,119,baseline
177,the Middle East,LOC,263,278,baseline
177,summer hours,TIME,310,322,baseline
177,Qatar,GPE,347,352,baseline
177,UAE,GPE,358,361,baseline
177,Saudi Arabia,GPE,367,379,baseline
177,Jordan,GPE,381,387,baseline
177,first,ORDINAL,429,434,baseline
177,June 2024,DATE,443,452,baseline
179,African,NORP,4,11,baseline
179,60%,PERCENT,28,31,baseline
179,only 1.3%,PERCENT,82,91,baseline
179,The African Union's Agenda,ORG,116,142,baseline
179,2063,DATE,143,147,baseline
179,"500-5,000",CARDINAL,287,296,baseline
179,Africa,LOC,364,370,baseline
179,50%,PERCENT,393,396,baseline
179,2018,DATE,403,407,baseline
180,Jordanian,NORP,12,21,baseline
180,The Royal Scientific Society,ORG,191,219,baseline
180,rainwater harvesting,PERSON,243,263,baseline
180,Amman,GPE,281,286,baseline
180,10 million cubic meters,QUANTITY,305,328,baseline
180,annually,DATE,329,337,baseline
180,"3,000",CARDINAL,366,371,baseline
180,Jordan,GPE,411,417,baseline
180,4 years,DATE,452,459,baseline
182,The Coral Triangle Initiative,ORG,0,29,baseline
182,six,CARDINAL,64,67,baseline
182,Southeast Asian,NORP,68,83,baseline
182,40 million,CARDINAL,107,117,baseline
182,marine habitat,ORG,130,144,baseline
182,2009,DATE,151,155,baseline
182,76%,PERCENT,177,180,baseline
182,120 million,CARDINAL,241,252,baseline
182,annual,DATE,344,350,baseline
182,2040,DATE,354,358,baseline
183,12%,PERCENT,82,85,baseline
183,2050,DATE,113,117,baseline
183,the Hydrogen Council,ORG,132,152,baseline
183,The Middle East's,LOC,154,171,baseline
183,NEOM,ORG,233,237,baseline
183,Saudi Arabia,GPE,275,287,baseline
183,4,CARDINAL,300,301,baseline
183,600 tonnes,QUANTITY,344,354,baseline
183,Europe,LOC,395,401,baseline
183,Asia,LOC,406,410,baseline
185,The United Nations Industrial Development Organization,ORG,0,54,baseline
185,28%,PERCENT,127,130,baseline
185,2030,DATE,134,138,baseline
185,6 million,CARDINAL,154,163,baseline
185,Jordan,PERSON,336,342,baseline
185,first,ORDINAL,345,350,baseline
185,Hussein Bin Talal,PERSON,389,406,baseline
185,12,CARDINAL,444,446,baseline
187,India,GPE,0,5,baseline
187,National Solar Mission,ORG,8,30,baseline
187,70,CARDINAL,50,52,baseline
187,2024,DATE,87,91,baseline
187,280,CARDINAL,103,106,baseline
187,2030,DATE,120,124,baseline
187,The Bhadla Solar Park,ORG,126,147,baseline
187,Rajasthan,GPE,151,160,baseline
187,"14,000 acres",QUANTITY,171,183,baseline
187,"2,245 megawatts",QUANTITY,189,204,baseline
187,India,GPE,268,273,baseline
187,0.038,MONEY,306,311,baseline
189,only 6,CARDINAL,81,87,baseline
189,40,CARDINAL,91,93,baseline
189,Paris Agreement,FAC,123,138,baseline
189,the United States,GPE,271,288,baseline
189,China,GPE,290,295,baseline
189,Russia,GPE,297,303,baseline
189,India,GPE,309,314,baseline
189,1.5-degree,QUANTITY,339,349,baseline
189,G20,ORG,385,388,baseline
190,The Global Methane Pledge,WORK_OF_ART,0,25,baseline
190,Glasgow,GPE,48,55,baseline
190,over 150,CARDINAL,76,84,baseline
190,30%,PERCENT,137,140,baseline
190,2020,DATE,147,151,baseline
190,2030,DATE,162,166,baseline
190,0.2 degrees Celsius,QUANTITY,213,232,baseline
190,2050,DATE,247,251,baseline
192,The World Economic Forum's,ORG,0,26,baseline
192,Global Risks Report,ORG,27,46,baseline
192,2024,DATE,47,51,baseline
192,two,CARDINAL,139,142,baseline
192,10-year,DATE,163,170,baseline
193,the European Space Agency's,ORG,25,52,baseline
193,the Jordan Valley,LOC,108,125,baseline
193,18%,PERCENT,142,145,baseline
193,between 2015 and 2023,DATE,146,167,baseline
195,The Blue Carbon Initiative,ORG,0,26,baseline
195,up to 10,CARDINAL,116,124,baseline
195,The Gulf of Aqaba's,FAC,181,200,baseline
195,approximately 400 hectares,QUANTITY,228,254,baseline
195,Jordanian,NORP,265,274,baseline
195,"an estimated 1,800",CARDINAL,292,310,baseline
195,annually,DATE,325,333,baseline
197,The Intergovernmental Science-Policy Platform on Biodiversity and Ecosystem Services,ORG,0,84,baseline
197,1 million,CARDINAL,100,109,baseline
197,17 kilometers,QUANTITY,279,292,baseline
197,11 meters,QUANTITY,332,341,baseline
197,"100 to 1,000",CARDINAL,398,410,baseline
198,Middle Eastern,NORP,68,82,baseline
198,summer,DATE,123,129,baseline
198,60-80%,PERCENT,207,213,baseline
198,over 30%,PERCENT,339,347,baseline
198,Dubai,GPE,367,372,baseline
198,Sustainable City,GPE,375,391,baseline
198,40%,PERCENT,421,424,baseline
200,The Global Landscape of Climate Finance,WORK_OF_ART,0,39,baseline
200,2023,DATE,40,44,baseline
200,the Climate Policy Initiative,ORG,55,84,baseline
200,$1.27 trillion,MONEY,126,140,baseline
200,2021-2022,DATE,144,153,baseline
200,63%,PERCENT,157,160,baseline
200,$8.1 trillion,MONEY,222,235,baseline
200,annually,DATE,243,251,baseline
200,2030,DATE,255,259,baseline
200,1.5 degrees,QUANTITY,280,291,baseline
200,94%,PERCENT,326,329,baseline
200,only 6%,PERCENT,370,377,baseline
